NHPD Property ID,Property Name,Property Address,City,State,Zip,CBSACode,CBSA Type,County,County Code,Census Tract,CongressionalDistrict,Latitude,Longitude,PropertyStatus,Active Subsidies,TotalInconclusiveSubsidies,TotalInactiveSubsidies,Total Units,EarliestStartDate,EarliestEndDate,LatestEndDate,Owner,Owner Type,ManagerName,ManagerType,HUD Property ID,ReacScore1,ReacScore1Date,ReacScore2,ReacScore2Date,ReacScore3,ReacScore3Date,0-1 BedroomUnits,TwoBedroomUnits,ThreePlusBedroomUnits,Percent of ELI Households,TargetTenantType,FairMarketRent_2BR,EarliestConstructionDate,LatestConstructionDate,Occupancy Rate,AverageMonthsOfTenancy,NumberActiveSection8,NumberInconclusiveSection8,NumberInactiveSection8,S8_1_ID,S8_1_Status,S8_1_ProgramName,S8_1_RenewalStatus,S8_1_StartDate,S8_1_EndDate,S8_1_AssistedUnits,S8_1_RentToFMR,S8_1_InacStatusDesc,S8_2_ID,S8_2_Status,S8_2_ProgramName,S8_2_RenewalStatus,S8_2_StartDate,S8_2_EndDate,S8_2_AssistedUnits,S8_2_RentToFMR,S8_2_InacStatusDesc,NumberActiveSection202,NumberInconclusiveSection202,NumberInactiveSection202,S202_1_ID,S202_1_Status,S202_1_ProgramName,S202_1_StartDate,S202_1_EndDate,S202_1_AssistedUnits,S202_1_PrincipalBalance,S202_1_InacStatusDesc,S202_2_ID,S202_2_Status,S202_2_ProgramName,S202_2_StartDate,S202_2_EndDate,S202_2_AssistedUnits,S202_2_PrincipalBalance,S202_2_InacStatusDesc,NumberActiveSection236,NumberInconclusiveSection236,NumberInactiveSection236,S236_1_ID,S236_1_Status,S236_1_ProgramName,S236_1_StartDate,S236_1_EndDate,S236_1_AssistedUnits,S236_1_InacStatusDesc,S236_2_ID,S236_2_Status,S236_2_ProgramName,S236_2_StartDate,S236_2_EndDate,S236_2_AssistedUnits,S236_2_InacStatusDesc,NumberActiveHUDInsured,NumberInconclusiveHUDInsured,NumberInactiveHud,FHA_1_ID,FHA_1_Status,FHA_1_ProgramName,FHA_1_StartDate,FHA_1_EndDate,FHA_1_AssistedUnits,FHA_1_PrincipalBalance,FHA_1_InacStatusDesc,FHA_2_ID,FHA_2_Status,FHA_2_ProgramName,FHA_2_StartDate,FHA_2_EndDate,FHA_2_AssistedUnits,FHA_2_PrincipalBalance,FHA_1_InacStatusDesc,NumberActiveLihtc,NumberInconclusiveLihtc,NumberInactiveLihtc,LIHTC_1_ID,LIHTC_1_Status,LIHTC_1_ProgramName,LIHTC_1_StartDate,LIHTC_1_EndDate,LIHTC_1_AssistedUnits,LIHTC_1_ConstructionType,LIHTC_1_InacStatusDesc,LIHTC_2_ID,LIHTC_2_Status,LIHTC_2_ProgramName,LIHTC_2_StartDate,LIHTC_2_EndDate,LIHTC_2_AssistedUnits,LIHTC_2_ConstructionType,LIHTC_2_InacStatusDesc,NumberActiveSection515,NumberInconclusiveSection515,NumberInactiveSection515,RHS515_1_ID,RHS515_1_Status,RHS515_1_ProgramName,RHS515_1_StartDate,RHS515_1_EndDate,RHS515_1_AssistedUnits,RHS515_1_PrincipalBalance,RHS515_1_InacStatusDesc,RHS515_2_ID,RHS515_2_Status,RHS515_2_ProgramName,RHS515_2_StartDate,RHS515_2_EndDate,RHS515_2_AssistedUnits,RHS515_2_PrincipalBalance,RHS515_1_InacStatusDesc,NumberActiveSection536,NumberInconclusiveSection536,NumberInactiveSection536,RHS538_1_ID,RHS538_1_Status,RHS538_1_ProgramName,RHS538_1_StartDate,RHS538_1_EndDate,RHS538_1_AssistedUnits,RHS538_1_PrincipalBalance,RHS538_1_InacStatusDesc,RHS538_2_ID,RHS538_2_Status,RHS538_2_ProgramName,RHS538_2_StartDate,RHS538_2_EndDate,RHS538_2_AssistedUnits,RHS538_2_PrincipalBalance,RHS538_2_InacStatusDesc,NumberActiveHome,NumberInconclusiveHome,NumberInactiveHome,HOME_1_ID,HOME_1_Status,HOME_1_ProgramName,HOME_1_StartDate,HOME_1_EndDate,HOME_1_AssistedUnits,HOME_1_ConstructionType,HOME_1_InacStatusDesc,HOME_2_ID,HOME_2_Status,HOME_2_ProgramName,HOME_2_StartDate,HOME_2_EndDate,HOME_2_AssistedUnits,HOME_2_ConstructionType,HOME_2_InacStatusDesc,NumberActivePublicHousing,NumberInconclusivePublicHousing,NumberInactivePublicHousing,PH_1_ID,PH_1_Status,PH_1_ProgramName,PH_1_StartDate,PH_1_EndDate,PH_1_AssistedUnits,PH_1_InacStatusDesc,PH_1_PhaCode,PH_2_ID,PH_2_Status,PH_2_ProgramName,PH_2_StartDate,PH_2_EndDate,PH_2_AssistedUnits,PH_2_InacStatusDesc,PH_2_PhaCode,NumberActiveState,NumberInconclusiveState,NumberInactiveState,State_1_ID,State_1_Status,State_1_ProgramName,State_1_StartDate,State_1_EndDate,State_1_AssistedUnits,State_1_InacStatusDesc,State_1_ConstructionType,State_2_ID,State_2_Status,State_2_ProgramName,State_2_StartDate,State_2_EndDate,State_2_AssistedUnits,State_2_InacStatusDesc,State_2_ConstructionType,Old NHPD Property ID
1038494,CARRIAGE LANE TRIPLEXES,316 Carriage Ln,Albany,GA,31721-9540,10500,Metropolitan Statistical Area,Dougherty,13095,13095010402,02,31.5733,-84.25208,Inconclusive,0,1,1,24,1/1/1993,,,MR PACE BURT,For Profit,,,,,,,,,,0,0,0,,,682,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,1,1,GAA0000X022,Inconclusive,TCEP,,,0,,End Date Missing,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68168
1038609,GARDENS AT COLLEGETOWN/JOHNCHILESHARRVI,899 Park St SW,Atlanta,GA,30310-1460,12060,Metropolitan Statistical Area,Fulton,13121,13121004200,05,33.74225,-84.41722,Active,1,0,2,26,1/1/2009,,,HOUSING AUTHORITY OF THE CITY OF ATLANTA GEORGIA,Multiple,HOUSING AUTHORITY OF THE CITY OF ATLANTA GEORGIA,Public Entity,,,,,,,,,0,0,100,,1010,1/1/2009,1/1/2009,100,58,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GA006001070,Active,Public Housing,4/30/2009,,26,,GA006,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68267
1038584,NORTHSIDE VILLAGE APARTMENTS,370 Northside Dr NW,Atlanta,GA,30318-7038,12060,Metropolitan Statistical Area,Fulton,13121,13121004300,05,33.74462,-84.408,Active,1,0,1,261,1/1/2004,5/1/2043,5/1/2043,SLEEPY HOLLOW DEVELOPMENT CO,,,,,,,,,,,,,,,,990,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,6135568,Active,221(D)(4) MKT RATE MOD INC/ DISP FAMS,6/1/2005,5/1/2043,261,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68236
1120283,CEDARWOOD VILLAGE,501 EJULE PEEK AVE,CEDARTOWN,GA,30125,16340,Micropolitan Statistical Area,Polk,13233,13233010300,14,34.024188,-85.266265,Active,1,0,0,44,5/9/1980,12/31/2029,12/31/2029,CEDARTOWN HOUSING ASSOCITES,Limited Profit,CRIMSON MANAGEMENT,For Profit,,,,,,,,38,6,,,Elderly,741,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,853123857014,Active,515 Rural Housing,5/9/1980,12/31/2029,43,392079,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68319
1121888,TAN YARD BRANCH APARTMENTS,234 Tanyard St,Blairsville,GA,30512,,,Union,13291,13291000205,09,34.8729,-83.95236,Active,2,0,1,25,1/1/1994,12/31/2044,12/31/2044,BLAIRSVILLE RENTAL HOUSING LP,Multiple,BOYD MANAGEMENT,For Profit,,,,,,,,22,20,3,,Family,673,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,2,0,0,266237095015,Active,515 Rural Housing,9/9/1994,12/31/2044,23,709206.48,,967401074013,Active,515 Rural Housing,9/29/1994,12/31/2044,11,724528.39,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68294
1038669,THE OAKS OF CARROLTON/ASSISTED,921 Old Newnan Rd,Carrollton,GA,30116-8094,12060,Metropolitan Statistical Area,Carroll,13045,13045910701,03,33.56908,-85.041366,Active,1,0,1,84,1/12/2004,2/1/2046,2/1/2046,ROCKY MOUNTAIN COMMUNITY LAND TRUST,,,,800231608,,,,,,,,,,,,1000,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,6122079,Active,232/ 223(F)/PUR/REFIN/ NURSING HMS,3/1/2011,2/1/2046,84,3149209.66,,,,,,,,3149209.66,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68317
1118738,COLONIAL HOMES,319 Keller St,Blackshear,GA,31516-2442,48180,Micropolitan Statistical Area,Pierce,13229,13229960400,01,31.29794,-82.24484,Active,1,0,0,20,6/16/1994,12/31/2044,12/31/2044,HERITAGE COL HM LP,Limited Profit,HALLMARK MANAGEMENT INC,For Profit,,,,,,,,20,20,,,Family,660,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,751166236018,Active,515 Rural Housing,6/16/1994,12/31/2044,18,165497.27,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68293
1038712,ABILITY FIRST APARTMENTS-IRVINE,5850 Hampton St,Columbus,GA,31907-1578,17980,Metropolitan Statistical Area,Muscogee,13215,13215010104,02,32.52739,-84.88455,Active,1,0,0,11,7/15/2008,7/15/2028,7/15/2028,ABILITY FIRST,,,,,,,,,,,,,,,,862,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2859401348,Active,HOME,7/15/2008,7/15/2028,11,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68355
1111383,WOODVALE APARTMENTS I,1113 E 8th Ave,Cordele,GA,31015-3566,18380,Micropolitan Statistical Area,Crisp,13081,13081010100,02,31.97698,-83.76731,Active,1,0,1,40,7/15/1988,12/31/2038,12/31/2038,CORDELE WOODVALE I LP,Multiple,BOYD MANAGEMENT,,,,,,,,,32,8,,,Elderly,660,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,1,0,0,256650641010,Active,515 Rural Housing,7/15/1988,12/31/2038,38,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68364
1113347,JT VILLAGE SQ LP TISHCO MGMT,10 ERIE ST,LUMBER CITY,GA,31549,,,Telfair,13271,13271950500,08,31.93275,-82.678207,Active,1,0,0,40,7/1/1982,12/31/2032,12/31/2032,JT VILLAGE SQ LP,Limited Profit,TISHCO PROPERTIES LLC,For Profit,,,,,,,,20,20,20,,Family,660,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,378543564012,Active,515 Rural Housing,7/1/1982,12/31/2032,39,922227,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68488
1117433,ELBERTON OAKS APARTMENTS,1401 Elberton Oaks Ct,Elberton,GA,30635-2744,,,Elbert,13105,13105000500,09,34.09354,-82.84141,Active,1,0,0,24,1/16/1991,12/31/2041,12/31/2041,ELBERTON ASSOC LP,Limited Profit,W T LAMB INVESTMENTS,For Profit,,,,,,,,20,4,,,Elderly,660,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,645621002014,Active,515 Rural Housing,1/16/1991,12/31/2041,24,620814.31,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68417
1121240,HERITAGE VILLAS OF HAMILTON,Mountain View Dr,Hamilton,GA,31811,17980,Metropolitan Statistical Area,Harris,13145,13145120300,03,32.76691,-84.8786,Active,1,0,1,24,11/27/1989,12/31/2039,12/31/2039,HERITAGE VILLAS OF HAMILTON,Limited Profit,HILL REALTY,For Profit,,,,,,,,8,16,,,Family,862,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,1,0,0,918839220016,Active,515 Rural Housing,11/27/1989,12/31/2039,21,585655.85,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68446
1038953,CONCORD CROSSING APARTMENTS,2395 Old Concord Rd SE,Smyrna,GA,30082,12060,Metropolitan Statistical Area,Cobb,13067,13067031118,13,33.8588,-84.5351,Active,2,0,0,190,10/10/2007,3/1/2026,10/10/2027,BROWN SCHOOL RESIDENCES,,,,800235563,,,,,,,,,,,,1130,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,6197277,Active,542(B)QPE RISK SHARING-EXISTING,4/1/2011,3/1/2026,190,2580923.44,,,,,,,,2580923.44,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,790501702,Active,HOME,10/10/2007,10/10/2027,6,Acquisition New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68572
1119438,WILDWOOD VILLAS II APARTMENTS,50 Wildwood Cir,Statesboro,GA,30458-7080,44340,Micropolitan Statistical Area,Bulloch,13031,13031110601,12,32.44987,-81.75727,Active,4,0,2,58,11/1/1985,12/31/2022,3/29/2058,,Limited Profit,HALLMARK MANAGEMENT INC,For Profit,,,,,,,,46,33,0,,Elderly,712,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,2,990924895017,Active,515 Rural Housing,11/1/1985,12/31/2022,0,,,950507466013,Active,515 Rural Housing,9/1/1988,12/31/2038,52,,,2,0,0,,Active,RHS 538,3/29/2018,3/29/2058,53,1195000,,,Active,RHS 538,3/29/2018,3/29/2058,58,1718000,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68584
1112803,PEPPER RIDGE II APARTMENTS,105 Hancock St,Fort Gaines,GA,39851,,,Clay,13061,13061960300,02,31.60732,-85.04996,Active,1,0,1,36,9/8/1982,12/31/2038,12/31/2038,PEPPER RIDGE DEVELOPMENT LLC,Multiple,TISHCO PROPERTIES LLC,For Profit,,,,,,,,16,8,12,,Family,660,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,1,342212075015,Active,515 Rural Housing,9/8/1982,12/31/2038,0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68431
1118625,RIDGECREST APARTMENTS,6727 Miller Dr,Lula,GA,30554,23580,Metropolitan Statistical Area,Hall,13139,13139000101,09,34.39777,-83.65809,Active,1,0,0,12,5/25/1989,12/31/2039,12/31/2039,RIDGECREST APTS LTD,Limited Profit,W T LAMB INVESTMENTS,For Profit,,,,,,,,4,8,,,Family,892,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,720213262022,Active,515 Rural Housing,5/25/1989,12/31/2039,,328580.61,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68487
1038958,THE SUITES AT WILLOW POND,4344 Country Club Rd,Statesboro,GA,30458-9075,44340,Micropolitan Statistical Area,Bulloch,13031,13031110401,12,32.434549,-81.81742,Active,2,0,1,30,6/30/2005,6/30/2025,3/1/2047,JUST A START CORPORATION,,,,800221984,98c,03/25/2016,98c,03/25/2016,85c,03/25/2014,,,,,,712,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,1,6122100,Active,223(A)(7)/232/223(F)/PUR/REFI/ASSISTED LIVING,4/1/2012,3/1/2047,30,1254669.61,,,,,,,,1254669.61,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,1179801224,Active,HOME,6/30/2005,6/30/2025,2,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68583
1122091,MAPLEWOOD APARTMENTS II,112 Maplewood Dr,Summerville,GA,30747-1153,44900,Micropolitan Statistical Area,Chattooga,13055,13055010400,14,34.499033,-85.338937,Active,1,0,0,32,4/16/1990,12/31/2040,12/31/2040,MAPLEWOOD APTS PHASE II LP,Limited Profit,RLJ MANAGEMENT COMPANY INC,For Profit,,,,,,,,12,20,,,Family,810,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,988638219022,Active,515 Rural Housing,4/16/1990,12/31/2040,10,875298.28,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68593
1120741,WILLOW CREEK APARTMENTS,136 E WILLOW CREEK LN,MCRAE-HELENA,GA,31055,,,Telfair,13271,13271950100,08,32.054283,-82.892707,Active,1,0,0,36,3/12/1982,12/31/2032,12/31/2032,WILLOW CREEK APTS LTD,Profit Motivated,INVESTORS MANAGEMENT COMPANY,For Profit,,,,,,,,8,16,12,,Family,660,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,884845334022,Active,515 Rural Housing,3/12/1982,12/31/2032,,797746,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68518
1038943,ANDOVER CROSSING APARTMENTS,10612 Middleground Rd,Savannah,GA,31419-1201,42340,Metropolitan Statistical Area,Chatham,13051,13051004208,01,31.99242,-81.15462,Active,1,0,1,104,5/1/2014,4/1/2049,4/1/2049,CHATHAM GARDENS LP,For Profit,"Lanier Realty, Inc.",,800239610,59c*,06/12/2018,76c*,05/23/2017,,,,,,,Family,996,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,6111287,Active,207/ 223(F) PUR/ REFIN HSG,5/1/2014,4/1/2049,104,5402371.49,,,,,,,,5402371.49,,0,0,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68557
1038961,ANTIOCH MANOR ESTATES-ELDERLY PROJECT,1823 S HAIRSTON RD,STONE MOUNTAIN,GA,30088,12060,Metropolitan Statistical Area,Dekalb,13089,13089023206,04,33.73838,-84.194587,Active,1,0,0,120,12/23/2005,12/23/2025,12/23/2025,ANTIOCH MANOR ESTATES,,,,,,,,,,,,,,,,1010,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,3791001783,Active,HOME,12/23/2005,12/23/2025,10,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68589
1118991,AUTUMN LANE,330 Andrew Dr,Washington,GA,30673-2134,,,Wilkes,13317,13317010302,10,33.720883,-82.730605,Active,1,0,0,24,12/3/1990,12/31/2040,12/31/2040,AUTUMN LANE L P,Limited Profit,BOYD MANAGEMENT,For Profit,,,,,,,,4,18,2,,Family,684,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,758314931015,Active,515 Rural Housing,12/3/1990,12/31/2040,9,700883.84,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68634
1117667,ROCK SPRINGS APARTMENTS,187 S Broad St,Winder,GA,30680-8120,12060,Metropolitan Statistical Area,Barrow,13013,13013180205,10,33.985987,-83.732412,Active,1,0,1,48,3/9/1990,12/31/2040,12/31/2040,,Limited Profit,INVESTORS MANAGEMENT COMPANY,For Profit,,,,,,,,16,32,0,,Family,960,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,1,897400491018,Active,515 Rural Housing,3/9/1990,12/31/2040,0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68640
1039046,OVERLOOK APARTMENTS,2717 Brenda Ct,Augusta,GA,30906-1606,12260,Metropolitan Statistical Area,Richmond,13245,13245010506,12,33.427728,-82.03603,Active,1,0,0,76,8/31/1981,,,Housing Authority of the City of Augusta,Public Entity,Housing Authority of the City of Augusta,Public Entity,,,,,,,,,,,61,,836,1/1/1981,1/1/1981,95,89,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GA001000160,Active,Public Housing,8/31/1981,,76,,GA001,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,78679
1039064,BROADACRES HOMES,1 Broadacres Ct,Athens,GA,30606,12020,Metropolitan Statistical Area,Clarke,13059,13059000900,10,33.95421,-83.394,Active,1,0,0,155,8/31/1940,,,HOUSING AUTHORITY OF THE CITY OF ATHENS,Public Entity,HOUSING AUTHORITY OF THE CITY OF ATHENS,Public Entity,,,,,,,,,,,78,,785,1/1/1940,1/1/1955,99,93,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GA003000002,Active,Public Housing,8/31/1940,,155,,GA003,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,78691
